init_date,lead_day,lat,lon,region,bust
2019-06-01,9,11.0,70.0,south,1
2019-06-01,9,11.0,73.0,south,1
2019-06-01,9,11.0,76.0,south,1
2019-06-01,9,11.0,79.0,south,0
2019-06-01,9,11.0,82.0,south,0
2019-06-01,9,11.0,85.0,south,0
2019-06-01,9,11.0,88.0,south,0
2019-06-01,9,11.0,91.0,south,0
2019-06-01,9,11.0,94.0,south,0
2019-06-01,9,14.0,70.0,south,1
2019-06-01,9,14.0,73.0,south,0
2019-06-01,9,14.0,76.0,south,0
2019-06-01,9,14.0,79.0,south,1
2019-06-01,9,14.0,82.0,south,0
2019-06-01,9,14.0,85.0,south,0
2019-06-01,9,14.0,88.0,south,1
2019-06-01,9,14.0,91.0,south,1
2019-06-01,9,14.0,94.0,south,1
2019-06-01,9,17.0,70.0,west,0
2019-06-01,9,17.0,73.0,west,0
2019-06-01,9,17.0,76.0,central,0
2019-06-01,9,17.0,79.0,central,0
2019-06-01,9,17.0,82.0,central,0
2019-06-01,9,17.0,85.0,east,0
2019-06-01,9,17.0,88.0,east,1
2019-06-01,9,17.0,91.0,east,0
2019-06-01,9,17.0,94.0,east,0
2019-06-01,9,20.0,70.0,west,0
2019-06-01,9,20.0,73.0,west,0
2019-06-01,9,20.0,76.0,central,1
2019-06-01,9,20.0,79.0,central,0
2019-06-01,9,20.0,82.0,central,0
2019-06-01,9,20.0,85.0,east,0
2019-06-01,9,20.0,88.0,east,0
2019-06-01,9,20.0,91.0,east,0
2019-06-01,9,20.0,94.0,east,0
2019-06-01,9,23.0,70.0,west,0
2019-06-01,9,23.0,73.0,west,1
2019-06-01,9,23.0,76.0,central,0
2019-06-01,9,23.0,79.0,central,1
2019-06-01,9,23.0,82.0,central,0
2019-06-01,9,23.0,85.0,east,0
2019-06-01,9,23.0,88.0,east,1
2019-06-01,9,23.0,91.0,east,1
2019-06-01,9,23.0,94.0,east,0
2019-06-01,9,26.0,70.0,west,0
2019-06-01,9,26.0,73.0,west,1
2019-06-01,9,26.0,76.0,central,1
2019-06-01,9,26.0,79.0,central,1
2019-06-01,9,26.0,82.0,central,0
2019-06-01,9,26.0,85.0,east,0
2019-06-01,9,26.0,88.0,northeast,0
2019-06-01,9,26.0,91.0,northeast,0
2019-06-01,9,26.0,94.0,northeast,0
2019-06-01,9,29.0,70.0,north,0
2019-06-01,9,29.0,73.0,north,0
2019-06-01,9,29.0,76.0,north,0
2019-06-01,9,29.0,79.0,north,0
2019-06-01,9,29.0,82.0,central,0
2019-06-01,9,29.0,85.0,east,1
2019-06-01,9,29.0,88.0,northeast,0
2019-06-01,9,29.0,91.0,northeast,0
2019-06-01,9,29.0,94.0,northeast,1
2019-06-01,9,32.0,70.0,north,0
2019-06-01,9,32.0,73.0,north,0
2019-06-01,9,32.0,76.0,north,0
2019-06-01,9,32.0,79.0,north,0
2019-06-01,9,32.0,82.0,central,0
2019-06-01,9,32.0,85.0,east,1
2019-06-01,9,32.0,88.0,northeast,1
2019-06-01,9,32.0,91.0,northeast,1
2019-06-01,9,32.0,94.0,northeast,1
2019-06-01,10,8.0,70.0,south,0
2019-06-01,10,8.0,73.0,south,0
2019-06-01,10,8.0,76.0,south,0
2019-06-01,10,8.0,79.0,south,0
2019-06-01,10,8.0,82.0,south,0
2019-06-01,10,8.0,85.0,south,0
2019-06-01,10,8.0,88.0,south,0
2019-06-01,10,8.0,91.0,south,0
2019-06-01,10,8.0,94.0,south,0
2019-06-01,10,11.0,70.0,south,1
2019-06-01,10,11.0,73.0,south,1
2019-06-01,10,11.0,76.0,south,1
2019-06-01,10,11.0,79.0,south,1
2019-06-01,10,11.0,82.0,south,0
2019-06-01,10,11.0,85.0,south,0
2019-06-01,10,11.0,88.0,south,0
2019-06-01,10,11.0,91.0,south,1
2019-06-01,10,11.0,94.0,south,1
2019-06-01,10,14.0,70.0,south,1
2019-06-01,10,14.0,73.0,south,0
2019-06-01,10,14.0,76.0,south,0
2019-06-01,10,14.0,79.0,south,0
2019-06-01,10,14.0,82.0,south,0
2019-06-01,10,14.0,85.0,south,0
2019-06-01,10,14.0,88.0,south,0
2019-06-01,10,14.0,91.0,south,1
2019-06-01,10,14.0,94.0,south,1
2019-06-01,10,17.0,70.0,west,0
2019-06-01,10,17.0,73.0,west,0
2019-06-01,10,17.0,76.0,central,0
2019-06-01,10,17.0,79.0,central,0
2019-06-01,10,17.0,82.0,central,0
2019-06-01,10,17.0,85.0,east,0
2019-06-01,10,17.0,88.0,east,0
2019-06-01,10,17.0,91.0,east,0
2019-06-01,10,17.0,94.0,east,1
2019-06-01,10,20.0,70.0,west,0
2019-06-01,10,20.0,73.0,west,0
2019-06-01,10,20.0,76.0,central,0
2019-06-01,10,20.0,79.0,central,0
2019-06-01,10,20.0,82.0,central,0
2019-06-01,10,20.0,85.0,east,0
2019-06-01,10,20.0,88.0,east,0
2019-06-01,10,20.0,91.0,east,0
2019-06-01,10,20.0,94.0,east,1
2019-06-01,10,23.0,70.0,west,0
2019-06-01,10,23.0,73.0,west,1
2019-06-01,10,23.0,76.0,central,1
2019-06-01,10,23.0,79.0,central,0
2019-06-01,10,23.0,82.0,central,0
2019-06-01,10,23.0,85.0,east,0
2019-06-01,10,23.0,88.0,east,0
2019-06-01,10,23.0,91.0,east,1
2019-06-01,10,23.0,94.0,east,1
2019-06-01,10,26.0,70.0,west,0
2019-06-01,10,26.0,73.0,west,0
2019-06-01,10,26.0,76.0,central,1
2019-06-01,10,26.0,79.0,central,1
2019-06-01,10,26.0,82.0,central,0
2019-06-01,10,26.0,85.0,east,0
2019-06-01,10,26.0,88.0,northeast,0
2019-06-01,10,26.0,91.0,northeast,0
2019-06-01,10,26.0,94.0,northeast,1
2019-06-01,10,29.0,70.0,north,0
2019-06-01,10,29.0,73.0,north,0
2019-06-01,10,29.0,76.0,north,1
2019-06-01,10,29.0,79.0,north,1
2019-06-01,10,29.0,82.0,central,0
2019-06-01,10,29.0,85.0,east,0
2019-06-01,10,29.0,88.0,northeast,0
2019-06-01,10,29.0,91.0,northeast,1
2019-06-01,10,29.0,94.0,northeast,0
2019-06-01,10,32.0,70.0,north,0
2019-06-01,10,32.0,73.0,north,0
2019-06-01,10,32.0,76.0,north,0
2019-06-01,10,32.0,79.0,north,1
2019-06-01,10,32.0,82.0,central,0
2019-06-01,10,32.0,85.0,east,0
2019-06-01,10,32.0,88.0,northeast,0
2019-06-01,10,32.0,91.0,northeast,1
2019-06-01,10,32.0,94.0,northeast,1
2019-06-11,1,8.0,70.0,south,0
2019-06-11,1,8.0,73.0,south,0
2019-06-11,1,8.0,76.0,south,1
2019-06-11,1,8.0,79.0,south,0
2019-06-11,1,8.0,82.0,south,0
2019-06-11,1,8.0,85.0,south,0
2019-06-11,1,8.0,88.0,south,0
2019-06-11,1,8.0,91.0,south,0
2019-06-11,1,8.0,94.0,south,0
2019-06-11,1,11.0,70.0,south,1
2019-06-11,1,11.0,73.0,south,1
2019-06-11,1,11.0,76.0,south,0
2019-06-11,1,11.0,79.0,south,0
2019-06-11,1,11.0,82.0,south,0
2019-06-11,1,11.0,85.0,south,0
2019-06-11,1,11.0,88.0,south,0
2019-06-11,1,11.0,91.0,south,0
2019-06-11,1,11.0,94.0,south,0
2019-06-11,1,14.0,70.0,south,0
2019-06-11,1,14.0,73.0,south,0
2019-06-11,1,14.0,76.0,south,0
2019-06-11,1,14.0,79.0,south,0
2019-06-11,1,14.0,82.0,south,0
2019-06-11,1,14.0,85.0,south,0
2019-06-11,1,14.0,88.0,south,0
2019-06-11,1,14.0,91.0,south,0
2019-06-11,1,14.0,94.0,south,1
2019-06-11,1,17.0,70.0,west,1
2019-06-11,1,17.0,73.0,west,1
2019-06-11,1,17.0,76.0,central,0
2019-06-11,1,17.0,79.0,central,0
2019-06-11,1,17.0,82.0,central,0
2019-06-11,1,17.0,85.0,east,0
2019-06-11,1,17.0,88.0,east,0
2019-06-11,1,17.0,91.0,east,1
2019-06-11,1,17.0,94.0,east,1
2019-06-11,1,20.0,70.0,west,0
2019-06-11,1,20.0,73.0,west,0
2019-06-11,1,20.0,76.0,central,1
2019-06-11,1,20.0,79.0,central,0
2019-06-11,1,20.0,82.0,central,0
2019-06-11,1,20.0,85.0,east,0
2019-06-11,1,20.0,88.0,east,1
2019-06-11,1,20.0,91.0,east,0
2019-06-11,1,20.0,94.0,east,0
2019-06-11,1,23.0,70.0,west,0
2019-06-11,1,23.0,73.0,west,1
2019-06-11,1,23.0,76.0,central,0
2019-06-11,1,23.0,79.0,central,0
2019-06-11,1,23.0,82.0,central,0
2019-06-11,1,23.0,85.0,east,1
2019-06-11,1,23.0,88.0,east,0
2019-06-11,1,23.0,91.0,east,0
2019-06-11,1,23.0,94.0,east,1
2019-06-11,1,26.0,70.0,west,0
2019-06-11,1,26.0,73.0,west,1
2019-06-11,1,26.0,76.0,central,0
2019-06-11,1,26.0,79.0,central,0
2019-06-11,1,26.0,82.0,central,0
2019-06-11,1,26.0,85.0,east,0
2019-06-11,1,26.0,88.0,northeast,0
2019-06-11,1,26.0,91.0,northeast,0
2019-06-11,1,26.0,94.0,northeast,0
2019-06-11,1,29.0,70.0,north,1
2019-06-11,1,29.0,73.0,north,0
2019-06-11,1,29.0,76.0,north,0
2019-06-11,1,29.0,79.0,north,0
2019-06-11,1,29.0,82.0,central,1
2019-06-11,1,29.0,85.0,east,0
2019-06-11,1,29.0,88.0,northeast,0
2019-06-11,1,29.0,91.0,northeast,1
2019-06-11,1,29.0,94.0,northeast,1
2019-06-11,1,32.0,70.0,north,1
2019-06-11,1,32.0,73.0,north,0
2019-06-11,1,32.0,76.0,north,1
2019-06-11,1,32.0,79.0,north,1
2019-06-11,1,32.0,82.0,central,0
2019-06-11,1,32.0,85.0,east,1
2019-06-11,1,32.0,88.0,northeast,1
2019-06-11,1,32.0,91.0,northeast,0
2019-06-11,1,32.0,94.0,northeast,1
2019-06-11,2,8.0,70.0,south,0
2019-06-11,2,8.0,73.0,south,0
2019-06-11,2,8.0,76.0,south,0
2019-06-11,2,8.0,79.0,south,0
2019-06-11,2,8.0,82.0,south,0
2019-06-11,2,8.0,85.0,south,1
2019-06-11,2,8.0,88.0,south,1
2019-06-11,2,8.0,91.0,south,1
2019-06-11,2,8.0,94.0,south,0
2019-06-11,2,11.0,70.0,south,0
2019-06-11,2,11.0,73.0,south,1
2019-06-11,2,11.0,76.0,south,1
2019-06-11,2,11.0,79.0,south,0
2019-06-11,2,11.0,82.0,south,0
2019-06-11,2,11.0,85.0,south,0
2019-06-11,2,11.0,88.0,south,0
2019-06-11,2,11.0,91.0,south,0
2019-06-11,2,11.0,94.0,south,1
2019-06-11,2,14.0,70.0,south,0
2019-06-11,2,14.0,73.0,south,0
2019-06-11,2,14.0,76.0,south,0
2019-06-11,2,14.0,79.0,south,0
2019-06-11,2,14.0,82.0,south,0
2019-06-11,2,14.0,85.0,south,0
2019-06-11,2,14.0,88.0,south,0
2019-06-11,2,14.0,91.0,south,0
2019-06-11,2,14.0,94.0,south,0
2019-06-11,2,17.0,70.0,west,1
2019-06-11,2,17.0,73.0,west,0
2019-06-11,2,17.0,76.0,central,0
2019-06-11,2,17.0,79.0,central,0
2019-06-11,2,17.0,82.0,central,0
2019-06-11,2,17.0,85.0,east,0
2019-06-11,2,17.0,88.0,east,0
2019-06-11,2,17.0,91.0,east,0
2019-06-11,2,17.0,94.0,east,0
2019-06-11,2,20.0,70.0,west,1
2019-06-11,2,20.0,73.0,west,0
2019-06-11,2,20.0,76.0,central,1
2019-06-11,2,20.0,79.0,central,0
2019-06-11,2,20.0,82.0,central,0
2019-06-11,2,20.0,85.0,east,1
2019-06-11,2,20.0,88.0,east,1
2019-06-11,2,20.0,91.0,east,1
2019-06-11,2,20.0,94.0,east,1
2019-06-11,2,23.0,70.0,west,0
2019-06-11,2,23.0,73.0,west,1
2019-06-11,2,23.0,76.0,central,0
2019-06-11,2,23.0,79.0,central,1
2019-06-11,2,23.0,82.0,central,0
2019-06-11,2,23.0,85.0,east,1
2019-06-11,2,23.0,88.0,east,0
2019-06-11,2,23.0,91.0,east,0
2019-06-11,2,23.0,94.0,east,0
2019-06-11,2,26.0,70.0,west,0
2019-06-11,2,26.0,73.0,west,0
2019-06-11,2,26.0,76.0,central,0
2019-06-11,2,26.0,79.0,central,0
2019-06-11,2,26.0,82.0,central,0
2019-06-11,2,26.0,85.0,east,0
2019-06-11,2,26.0,88.0,northeast,0
2019-06-11,2,26.0,91.0,northeast,1
2019-06-11,2,26.0,94.0,northeast,0
2019-06-11,2,29.0,70.0,north,1
2019-06-11,2,29.0,73.0,north,0
2019-06-11,2,29.0,76.0,north,0
2019-06-11,2,29.0,79.0,north,0
2019-06-11,2,29.0,82.0,central,1
2019-06-11,2,29.0,85.0,east,0
2019-06-11,2,29.0,88.0,northeast,0
2019-06-11,2,29.0,91.0,northeast,1
2019-06-11,2,29.0,94.0,northeast,0
2019-06-11,2,32.0,70.0,north,1
2019-06-11,2,32.0,73.0,north,0
2019-06-11,2,32.0,76.0,north,0
2019-06-11,2,32.0,79.0,north,0
2019-06-11,2,32.0,82.0,central,0
2019-06-11,2,32.0,85.0,east,1
2019-06-11,2,32.0,88.0,northeast,1
2019-06-11,2,32.0,91.0,northeast,0
2019-06-11,2,32.0,94.0,northeast,0
2019-06-11,3,8.0,70.0,south,0
2019-06-11,3,8.0,73.0,south,0
2019-06-11,3,8.0,76.0,south,0
2019-06-11,3,8.0,79.0,south,0
2019-06-11,3,8.0,82.0,south,0
2019-06-11,3,8.0,85.0,south,1
2019-06-11,3,8.0,88.0,south,0
2019-06-11,3,8.0,91.0,south,1
2019-06-11,3,8.0,94.0,south,0
2019-06-11,3,11.0,70.0,south,0
2019-06-11,3,11.0,73.0,south,0
2019-06-11,3,11.0,76.0,south,0
2019-06-11,3,11.0,79.0,south,0
2019-06-11,3,11.0,82.0,south,0
2019-06-11,3,11.0,85.0,south,0
2019-06-11,3,11.0,88.0,south,0
2019-06-11,3,11.0,91.0,south,0
2019-06-11,3,11.0,94.0,south,0
2019-06-11,3,14.0,70.0,south,1
2019-06-11,3,14.0,73.0,south,0
2019-06-11,3,14.0,76.0,south,0
2019-06-11,3,14.0,79.0,south,0
2019-06-11,3,14.0,82.0,south,0
2019-06-11,3,14.0,85.0,south,0
2019-06-11,3,14.0,88.0,south,0
2019-06-11,3,14.0,91.0,south,0
2019-06-11,3,14.0,94.0,south,0
2019-06-11,3,17.0,70.0,west,1
2019-06-11,3,17.0,73.0,west,0
2019-06-11,3,17.0,76.0,central,0
2019-06-11,3,17.0,79.0,central,0
2019-06-11,3,17.0,82.0,central,0
2019-06-11,3,17.0,85.0,east,1
2019-06-11,3,17.0,88.0,east,0
2019-06-11,3,17.0,91.0,east,0
2019-06-11,3,17.0,94.0,east,1
2019-06-11,3,20.0,70.0,west,1
2019-06-11,3,20.0,73.0,west,0
2019-06-11,3,20.0,76.0,central,1
2019-06-11,3,20.0,79.0,central,0
2019-06-11,3,20.0,82.0,central,0
2019-06-11,3,20.0,85.0,east,1
2019-06-11,3,20.0,88.0,east,0
2019-06-11,3,20.0,91.0,east,1
2019-06-11,3,20.0,94.0,east,1
2019-06-11,3,23.0,70.0,west,1
2019-06-11,3,23.0,73.0,west,0
2019-06-11,3,23.0,76.0,central,1
2019-06-11,3,23.0,79.0,central,0
2019-06-11,3,23.0,82.0,central,1
2019-06-11,3,23.0,85.0,east,0
2019-06-11,3,23.0,88.0,east,0
2019-06-11,3,23.0,91.0,east,0
2019-06-11,3,23.0,94.0,east,1
2019-06-11,3,26.0,70.0,west,0
2019-06-11,3,26.0,73.0,west,0
2019-06-11,3,26.0,76.0,central,1
2019-06-11,3,26.0,79.0,central,0
2019-06-11,3,26.0,82.0,central,1
2019-06-11,3,26.0,85.0,east,0
2019-06-11,3,26.0,88.0,northeast,0
2019-06-11,3,26.0,91.0,northeast,1
2019-06-11,3,26.0,94.0,northeast,1
2019-06-11,3,29.0,70.0,north,0
2019-06-11,3,29.0,73.0,north,0
2019-06-11,3,29.0,76.0,north,1
2019-06-11,3,29.0,79.0,north,1
2019-06-11,3,29.0,82.0,central,1
2019-06-11,3,29.0,85.0,east,1
2019-06-11,3,29.0,88.0,northeast,0
2019-06-11,3,29.0,91.0,northeast,0
2019-06-11,3,29.0,94.0,northeast,1
2019-06-11,3,32.0,70.0,north,0
2019-06-11,3,32.0,73.0,north,0
2019-06-11,3,32.0,76.0,north,0
2019-06-11,3,32.0,79.0,north,0
2019-06-11,3,32.0,82.0,central,0
2019-06-11,3,32.0,85.0,east,1
2019-06-11,3,32.0,88.0,northeast,1
2019-06-11,3,32.0,91.0,northeast,0
2019-06-11,3,32.0,94.0,northeast,0
2019-06-11,4,8.0,70.0,south,0
2019-06-11,4,8.0,73.0,south,0
2019-06-11,4,8.0,76.0,south,0
2019-06-11,4,8.0,79.0,south,0
2019-06-11,4,8.0,82.0,south,0
2019-06-11,4,8.0,85.0,south,0
2019-06-11,4,8.0,88.0,south,0
2019-06-11,4,8.0,91.0,south,1
2019-06-11,4,8.0,94.0,south,0
2019-06-11,4,11.0,70.0,south,0
2019-06-11,4,11.0,73.0,south,1
2019-06-11,4,11.0,76.0,south,0
2019-06-11,4,11.0,79.0,south,1
2019-06-11,4,11.0,82.0,south,0
2019-06-11,4,11.0,85.0,south,0
2019-06-11,4,11.0,88.0,south,0
2019-06-11,4,11.0,91.0,south,0
2019-06-11,4,11.0,94.0,south,0
2019-06-11,4,14.0,70.0,south,1
2019-06-11,4,14.0,73.0,south,1
2019-06-11,4,14.0,76.0,south,0
2019-06-11,4,14.0,79.0,south,0
2019-06-11,4,14.0,82.0,south,0
2019-06-11,4,14.0,85.0,south,0
2019-06-11,4,14.0,88.0,south,0
2019-06-11,4,14.0,91.0,south,0
2019-06-11,4,14.0,94.0,south,1
2019-06-11,4,17.0,70.0,west,0
2019-06-11,4,17.0,73.0,west,0
2019-06-11,4,17.0,76.0,central,0
2019-06-11,4,17.0,79.0,central,0
2019-06-11,4,17.0,82.0,central,0
2019-06-11,4,17.0,85.0,east,0
2019-06-11,4,17.0,88.0,east,0
2019-06-11,4,17.0,91.0,east,0
2019-06-11,4,17.0,94.0,east,1
2019-06-11,4,20.0,70.0,west,1
2019-06-11,4,20.0,73.0,west,0
2019-06-11,4,20.0,76.0,central,0
2019-06-11,4,20.0,79.0,central,0
2019-06-11,4,20.0,82.0,central,0
2019-06-11,4,20.0,85.0,east,0
2019-06-11,4,20.0,88.0,east,1
2019-06-11,4,20.0,91.0,east,1
2019-06-11,4,20.0,94.0,east,1
2019-06-11,4,23.0,70.0,west,1
2019-06-11,4,23.0,73.0,west,0
2019-06-11,4,23.0,76.0,central,0
2019-06-11,4,23.0,79.0,central,0
2019-06-11,4,23.0,82.0,central,0
2019-06-11,4,23.0,85.0,east,0
2019-06-11,4,23.0,88.0,east,0
2019-06-11,4,23.0,91.0,east,0
2019-06-11,4,23.0,94.0,east,1
2019-06-11,4,26.0,70.0,west,0
2019-06-11,4,26.0,73.0,west,0
2019-06-11,4,26.0,76.0,central,0
2019-06-11,4,26.0,79.0,central,0
2019-06-11,4,26.0,82.0,central,0
2019-06-11,4,26.0,85.0,east,1
2019-06-11,4,26.0,88.0,northeast,1
2019-06-11,4,26.0,91.0,northeast,0
2019-06-11,4,26.0,94.0,northeast,1
2019-06-11,4,29.0,70.0,north,0
2019-06-11,4,29.0,73.0,north,0
2019-06-11,4,29.0,76.0,north,0
2019-06-11,4,29.0,79.0,north,0
2019-06-11,4,29.0,82.0,central,1
2019-06-11,4,29.0,85.0,east,1
2019-06-11,4,29.0,88.0,northeast,0
2019-06-11,4,29.0,91.0,northeast,1
2019-06-11,4,29.0,94.0,northeast,1
2019-06-11,4,32.0,70.0,north,0
2019-06-11,4,32.0,73.0,north,0
2019-06-11,4,32.0,76.0,north,1
2019-06-11,4,32.0,79.0,north,0
2019-06-11,4,32.0,82.0,central,0
2019-06-11,4,32.0,85.0,east,0
2019-06-11,4,32.0,88.0,northeast,1
2019-06-11,4,32.0,91.0,northeast,1
2019-06-11,4,32.0,94.0,northeast,1
2019-06-11,5,8.0,70.0,south,0
2019-06-11,5,8.0,73.0,south,1
2019-06-11,5,8.0,76.0,south,1
2019-06-11,5,8.0,79.0,south,0
2019-06-11,5,8.0,82.0,south,0
2019-06-11,5,8.0,85.0,south,0
2019-06-11,5,8.0,88.0,south,0
2019-06-11,5,8.0,91.0,south,0
2019-06-11,5,8.0,94.0,south,0
2019-06-11,5,11.0,70.0,south,0
2019-06-11,5,11.0,73.0,south,0
2019-06-11,5,11.0,76.0,south,1
2019-06-11,5,11.0,79.0,south,0
2019-06-11,5,11.0,82.0,south,0
2019-06-11,5,11.0,85.0,south,0
2019-06-11,5,11.0,88.0,south,0
2019-06-11,5,11.0,91.0,south,0
2019-06-11,5,11.0,94.0,south,0
2019-06-11,5,14.0,70.0,south,0
2019-06-11,5,14.0,73.0,south,1
2019-06-11,5,14.0,76.0,south,0
2019-06-11,5,14.0,79.0,south,0
2019-06-11,5,14.0,82.0,south,0
2019-06-11,5,14.0,85.0,south,0
2019-06-11,5,14.0,88.0,south,0
2019-06-11,5,14.0,91.0,south,0
2019-06-11,5,14.0,94.0,south,0
2019-06-11,5,17.0,70.0,west,1
2019-06-11,5,17.0,73.0,west,0
2019-06-11,5,17.0,76.0,central,0
2019-06-11,5,17.0,79.0,central,0
2019-06-11,5,17.0,82.0,central,0
2019-06-11,5,17.0,85.0,east,0
2019-06-11,5,17.0,88.0,east,0
2019-06-11,5,17.0,91.0,east,1
2019-06-11,5,17.0,94.0,east,1
2019-06-11,5,20.0,70.0,west,0
2019-06-11,5,20.0,73.0,west,0
2019-06-11,5,20.0,76.0,central,0
2019-06-11,5,20.0,79.0,central,0
2019-06-11,5,20.0,82.0,central,0
2019-06-11,5,20.0,85.0,east,0
2019-06-11,5,20.0,88.0,east,0
2019-06-11,5,20.0,91.0,east,0
2019-06-11,5,20.0,94.0,east,0
2019-06-11,5,23.0,70.0,west,0
2019-06-11,5,23.0,73.0,west,0
2019-06-11,5,23.0,76.0,central,0
2019-06-11,5,23.0,79.0,central,1
2019-06-11,5,23.0,82.0,central,0
2019-06-11,5,23.0,85.0,east,0
2019-06-11,5,23.0,88.0,east,0
2019-06-11,5,23.0,91.0,east,0
2019-06-11,5,23.0,94.0,east,0
2019-06-11,5,26.0,70.0,west,0
2019-06-11,5,26.0,73.0,west,0
2019-06-11,5,26.0,76.0,central,0
2019-06-11,5,26.0,79.0,central,0
2019-06-11,5,26.0,82.0,central,0
2019-06-11,5,26.0,85.0,east,0
2019-06-11,5,26.0,88.0,northeast,0
2019-06-11,5,26.0,91.0,northeast,0
2019-06-11,5,26.0,94.0,northeast,0
2019-06-11,5,29.0,70.0,north,1
2019-06-11,5,29.0,73.0,north,1
2019-06-11,5,29.0,76.0,north,1
2019-06-11,5,29.0,79.0,north,1
2019-06-11,5,29.0,82.0,central,1
2019-06-11,5,29.0,85.0,east,1
2019-06-11,5,29.0,88.0,northeast,0
2019-06-11,5,29.0,91.0,northeast,0
2019-06-11,5,29.0,94.0,northeast,0
2019-06-11,5,32.0,70.0,north,1
2019-06-11,5,32.0,73.0,north,1
2019-06-11,5,32.0,76.0,north,1
2019-06-11,5,32.0,79.0,north,1
2019-06-11,5,32.0,82.0,central,0
2019-06-11,5,32.0,85.0,east,0
2019-06-11,5,32.0,88.0,northeast,0
2019-06-11,5,32.0,91.0,northeast,0
2019-06-11,5,32.0,94.0,northeast,0
2019-06-11,6,8.0,70.0,south,0
2019-06-11,6,8.0,73.0,south,0
2019-06-11,6,8.0,76.0,south,0
2019-06-11,6,8.0,79.0,south,0
2019-06-11,6,8.0,82.0,south,0
2019-06-11,6,8.0,85.0,south,0
2019-06-11,6,8.0,88.0,south,0
2019-06-11,6,8.0,91.0,south,0
2019-06-11,6,8.0,94.0,south,0
2019-06-11,6,11.0,70.0,south,0
2019-06-11,6,11.0,73.0,south,0
2019-06-11,6,11.0,76.0,south,1
2019-06-11,6,11.0,79.0,south,0
2019-06-11,6,11.0,82.0,south,0
2019-06-11,6,11.0,85.0,south,0
2019-06-11,6,11.0,88.0,south,0
2019-06-11,6,11.0,91.0,south,0
2019-06-11,6,11.0,94.0,south,0
2019-06-11,6,14.0,70.0,south,1
2019-06-11,6,14.0,73.0,south,0
2019-06-11,6,14.0,76.0,south,0
2019-06-11,6,14.0,79.0,south,0
2019-06-11,6,14.0,82.0,south,0
2019-06-11,6,14.0,85.0,south,0
2019-06-11,6,14.0,88.0,south,1
2019-06-11,6,14.0,91.0,south,1
2019-06-11,6,14.0,94.0,south,0
2019-06-11,6,17.0,70.0,west,0
2019-06-11,6,17.0,73.0,west,1
2019-06-11,6,17.0,76.0,central,1
2019-06-11,6,17.0,79.0,central,1
2019-06-11,6,17.0,82.0,central,0
2019-06-11,6,17.0,85.0,east,0
2019-06-11,6,17.0,88.0,east,1
2019-06-11,6,17.0,91.0,east,0
2019-06-11,6,17.0,94.0,east,1
2019-06-11,6,20.0,70.0,west,0
2019-06-11,6,20.0,73.0,west,0
2019-06-11,6,20.0,76.0,central,1
2019-06-11,6,20.0,79.0,central,1
2019-06-11,6,20.0,82.0,central,0
2019-06-11,6,20.0,85.0,east,0
2019-06-11,6,20.0,88.0,east,0
2019-06-11,6,20.0,91.0,east,0
2019-06-11,6,20.0,94.0,east,0
2019-06-11,6,23.0,70.0,west,0
2019-06-11,6,23.0,73.0,west,1
2019-06-11,6,23.0,76.0,central,1
2019-06-11,6,23.0,79.0,central,1
2019-06-11,6,23.0,82.0,central,0
2019-06-11,6,23.0,85.0,east,0
2019-06-11,6,23.0,88.0,east,0
2019-06-11,6,23.0,91.0,east,0
2019-06-11,6,23.0,94.0,east,0
2019-06-11,6,26.0,70.0,west,1
2019-06-11,6,26.0,73.0,west,1
2019-06-11,6,26.0,76.0,central,1
2019-06-11,6,26.0,79.0,central,1
2019-06-11,6,26.0,82.0,central,1
2019-06-11,6,26.0,85.0,east,1
2019-06-11,6,26.0,88.0,northeast,0
2019-06-11,6,26.0,91.0,northeast,0
2019-06-11,6,26.0,94.0,northeast,0
2019-06-11,6,29.0,70.0,north,1
2019-06-11,6,29.0,73.0,north,1
2019-06-11,6,29.0,76.0,north,1
2019-06-11,6,29.0,79.0,north,1
2019-06-11,6,29.0,82.0,central,1
2019-06-11,6,29.0,85.0,east,1
2019-06-11,6,29.0,88.0,northeast,1
2019-06-11,6,29.0,91.0,northeast,0
2019-06-11,6,29.0,94.0,northeast,1
2019-06-11,6,32.0,70.0,north,0
2019-06-11,6,32.0,73.0,north,1
2019-06-11,6,32.0,76.0,north,1
2019-06-11,6,32.0,79.0,north,1
2019-06-11,6,32.0,82.0,central,0
2019-06-11,6,32.0,85.0,east,0
2019-06-11,6,32.0,88.0,northeast,0
2019-06-11,6,32.0,91.0,northeast,0
2019-06-11,6,32.0,94.0,northeast,0
2019-06-11,7,8.0,70.0,south,0
2019-06-11,7,8.0,73.0,south,0
2019-06-11,7,8.0,76.0,south,0
2019-06-11,7,8.0,79.0,south,0
2019-06-11,7,8.0,82.0,south,0
2019-06-11,7,8.0,85.0,south,0
2019-06-11,7,8.0,88.0,south,0
2019-06-11,7,8.0,91.0,south,0
2019-06-11,7,8.0,94.0,south,0
2019-06-11,7,11.0,70.0,south,0
2019-06-11,7,11.0,73.0,south,0
2019-06-11,7,11.0,76.0,south,0
2019-06-11,7,11.0,79.0,south,0
2019-06-11,7,11.0,82.0,south,0
2019-06-11,7,11.0,85.0,south,0
2019-06-11,7,11.0,88.0,south,0
2019-06-11,7,11.0,91.0,south,1
2019-06-11,7,11.0,94.0,south,0
2019-06-11,7,14.0,70.0,south,1
